city,GEOID,mobility_in_entropy,mobility_in_degree,mobility_in_weight,mobility_in_missing_income_neighbors,mobility_out_entropy,mobility_out_degree,mobility_out_weight,mobility_out_missing_income_neighbors,mentions_in_entropy,mentions_in_degree,mentions_in_weight,mentions_in_missing_income_neighbors,mentions_out_entropy,mentions_out_degree,mentions_out_weight,mentions_out_missing_income_neighbors
Detroit,26163576300,0.8582638464344358,74,139.0,0,0.9270712901433678,55,76.0,0,0.845183169001321,32,37.0,0,0.7233994879284464,30,39.0,0
Detroit,26125138600,0.8690413290746207,174,265.0,0,0.9296413565956572,55,69.0,0,0.9329350879565486,12,13.0,0,0.8339150226079424,8,8.0,0
Detroit,26163571600,0.9608859936355608,130,182.0,0,0.9041571705739051,88,132.0,0,0.9318104107471042,14,20.0,0,0.8259513983541359,13,23.0,0
Detroit,26161420200,0.6463205969211127,15,23.0,0,0.8410318786990004,15,23.0,0,0.38685280723454163,4,4.0,0,0.38685280723454163,2,2.0,0
Detroit,26163569700,0.8958958216394483,72,123.0,0,0.8128240903354378,71,151.0,0,0.6611216551479717,28,44.0,0,0.6880295776243545,29,39.0,0
Detroit,26125168900,0.9052675100011507,47,55.0,0,0.9656202498339018,165,214.0,0,0.919327893518069,22,23.0,0,0.6661327173632021,10,10.0,0
Detroit,26163530200,0.9725977887983155,147,182.0,0,0.9840804693913333,162,190.0,0,0.9500747885560572,43,43.0,0,0.8919316591214046,21,22.0,0
Detroit,26163591502,0.8809876627456478,108,284.0,0,0.9261118661838208,90,142.0,0,0.762148286542199,16,23.0,0,0.8304887289470877,11,16.0,0
Detroit,26163516500,0.9436605422663864,166,200.0,0,0.9145625454918445,50,58.0,0,0.8710490642551527,6,6.0,0,-0.0,1,1.0,0
Detroit,26163571800,0.8183925880724892,60,75.0,0,0.9132520889798692,100,144.0,0,0.858925255510622,22,22.0,0,0.8564732071923373,30,31.0,0
Detroit,26099231900,0.8432373397516438,118,206.0,0,0.9439006325591279,162,244.0,0,0.8063104284949288,26,32.0,0,0.9331416005850377,20,21.0,0
Detroit,26163568400,0.8845561633789066,80,162.0,0,0.9299626778475655,175,310.0,0,0.751529634087602,22,37.0,0,0.881868189951486,32,50.0,0
Detroit,26087336000,0.8139973607724599,55,109.0,0,0.8849396112199138,40,65.0,0,0.7719500161730104,17,20.0,0,0.7684820357894744,20,29.0,0
Detroit,26163551100,0.8824660076580999,101,178.0,0,0.9120621296749509,81,157.0,0,0.6000466817505234,18,24.0,0,0.6262522885266003,18,23.0,0
Detroit,26147651100,0.8746485056080918,79,138.0,0,0.9449621373453208,26,45.0,0,0.31384521989498937,4,4.0,0,0.31384521989498937,4,4.0,0
Detroit,26099254100,0.8410205332028838,131,217.0,0,0.9141600636684866,265,465.0,0,0.8024639833847559,48,64.0,0,0.7148801813979476,39,51.0,0
Detroit,26093724001,0.8456771385095325,176,264.0,0,0.7415891743094455,27,38.0,0,0.512584306524572,11,12.0,0,0.5147012835192466,19,24.0,0
Detroit,26163575500,0.8772121980874185,58,88.0,0,0.899150841606889,67,112.0,0,0.27927991012866066,3,5.0,0,0.7182172900430885,13,15.0,0
Detroit,26163577100,0.8921808744218902,80,112.0,0,0.9161650443279201,102,170.0,0,0.8295357150551562,29,33.0,0,0.727620923581036,29,31.0,0
Detroit,26163536200,0.8659061134232379,97,124.0,0,0.8895783452331143,68,77.0,0,0.6486504270697754,11,11.0,0,0.5746602888099593,10,10.0,0
Detroit,26163569600,0.7877012130827744,59,108.0,0,0.8720625669890079,123,188.0,0,0.6239799871653456,30,48.0,0,0.6919207972526434,40,68.0,0
Detroit,26147651600,0.8233110718016412,43,60.0,0,0.9010762374331867,89,168.0,0,0.7569857005280094,15,20.0,0,0.43906632080245095,10,18.0,0
Detroit,26093713500,0.7700474048185102,77,119.0,0,0.690671640810536,37,58.0,0,0.5123262042793905,18,24.0,0,0.5769192615445484,14,16.0,0
Detroit,26125197200,0.8664584726039818,192,284.0,0,0.9104654958176862,61,77.0,0,-0.0,1,1.0,0,-0.0,2,2.0,0
Detroit,26125188000,0.914118787813643,89,110.0,0,0.902287596531366,89,151.0,0,0.8339150226079424,8,8.0,0,0.5553351369244944,5,9.0,0
Detroit,26163505000,0.6618180817054158,31,39.0,0,-0.0,2,2.0,0,-0.0,1,1.0,0,0.27927991012866066,5,5.0,0
Detroit,26163580700,0.8269924609897948,117,270.0,0,0.8774552454598255,82,199.0,0,0.767151860463372,33,43.0,0,0.8172347068354642,34,45.0,0
Detroit,26163506200,0.6942680293521192,31,37.0,0,0.6234673858573548,55,68.0,0,0.38685280723454163,4,4.0,0,0.6661327173632021,10,10.0,0
Detroit,26125122700,0.8425146340281158,40,71.0,0,0.7714466396241549,86,154.0,0,0.5114887914806514,8,11.0,0,0.5921242549636613,11,14.0,0
Detroit,26147633100,0.7703572825639526,27,45.0,0,0.9705590551817027,69,95.0,0,0.7127263906780549,12,14.0,0,0.4736604283676854,8,9.0,0
Detroit,26163540400,0.8757629686206231,108,133.0,0,0.83120862725389,118,142.0,0,0.7920645497313198,28,28.0,0,0.7829142355612749,20,22.0,0
Detroit,26163504700,0.8142549006075864,46,50.0,0,0.7631942378921198,30,30.0,0,,0,0.0,0,,0,0.0,0
Detroit,26147627000,0.8864520116116481,21,28.0,0,0.9073659517497263,43,89.0,0,0.7961137967211841,13,18.0,0,0.7281454637692791,15,20.0,0
Detroit,26087334000,0.7680802627700324,19,52.0,0,0.8894182641585211,21,40.0,0,0.6520308502568677,9,10.0,0,0.5604783958455847,3,7.0,0
Detroit,26163542600,0.9209826505478816,119,154.0,0,0.8524602202826937,95,108.0,0,0.672407948938507,13,13.0,0,0.6245084153866439,13,13.0,0
Detroit,26163573600,0.8196566723608343,66,106.0,0,0.8937667599356186,86,183.0,0,0.7962642411100103,19,35.0,0,0.7575805671387758,19,41.0,0
Detroit,26093722100,0.8409590845442527,73,94.0,0,0.7047553677405052,20,35.0,0,0.7308602844265996,7,15.0,0,0.6521625395659393,7,11.0,0
Detroit,26049013204,0.7822887701802075,85,200.0,0,0.8562034312130845,95,173.0,0,0.6735663693594697,22,43.0,0,0.7765511780782796,21,32.0,0
Detroit,26163546100,0.7395275660249021,38,46.0,0,0.7781339264062782,71,90.0,0,0.5802792108518124,4,4.0,0,0.5802792108518124,4,4.0,0
Detroit,26163542500,0.9149539433455267,133,172.0,0,0.9540557761846583,73,91.0,0,0.8836333707797247,11,12.0,0,0.7773414262252132,20,24.0,0
Detroit,26125145900,0.8613191540329125,45,62.0,0,0.9584910894759423,79,106.0,0,0.8357476027200418,15,21.0,0,0.7892233763598264,22,25.0,0
Detroit,26163584000,0.8447570981144507,80,126.0,0,0.8495977380222413,94,168.0,0,0.5496418112066869,23,38.0,0,0.6054851956608881,25,42.0,0
Detroit,26163564900,0.8871538095703774,75,100.0,0,0.9213521063572634,44,50.0,0,0.7420981285103057,6,6.0,0,0.8836333707797247,12,12.0,0
Detroit,26099215200,0.8547166199009807,91,134.0,0,0.8359438812378083,67,125.0,0,0.7686613688661215,15,25.0,0,0.6138607024421019,16,26.0,0
Detroit,26099247100,0.940193204629887,112,180.0,0,0.8707275513146879,50,55.0,0,0.355245321275764,3,3.0,0,0.7435032788101106,5,5.0,0
Detroit,26163539000,0.811516666931061,73,88.0,0,0.8587859575328521,46,58.0,0,0.8889913433349328,72,75.0,0,0.5737902180620101,19,19.0,0
Detroit,26163562600,0.8286438547174573,118,180.0,0,0.8568971818375991,67,99.0,0,0.6043110295029193,17,23.0,0,0.6879513158257774,11,14.0,0
Detroit,26099261700,0.8711972174859127,93,128.0,0,0.9386008300506856,74,97.0,0,0.8296535108947497,21,30.0,0,0.7420981285103057,15,18.0,0
Detroit,26163553000,0.8464493630198334,118,138.0,0,0.7842251955091879,70,75.0,0,0.38685280723454163,6,6.0,0,0.5114887914806514,10,11.0,0
Detroit,26163525700,0.7893392059583058,60,79.0,0,0.8603353216253905,84,148.0,0,0.8787335327927632,34,44.0,0,0.9071441848961385,26,36.0,0
Detroit,26163564200,0.8162416650228683,78,144.0,0,0.8917122192903089,68,93.0,0,0.9329350879565486,12,13.0,0,0.864228362003543,17,19.0,0
Detroit,26125142000,0.9768488395310767,45,58.0,0,0.9514794962301659,26,33.0,0,0.5437754171820363,7,8.0,0,-0.0,4,4.0,0
Detroit,26099244000,0.8585070392296633,33,50.0,0,0.8289604705853196,50,67.0,0,0.7737056144690833,4,4.0,0,0.355245321275764,3,3.0,0
Detroit,26163527200,0.6234915330851877,21,24.0,0,0.355245321275764,6,6.0,0,,0,0.0,0,,0,0.0,0
Detroit,26099256500,0.837713290270126,54,63.0,0,0.9173873495691682,96,114.0,0,0.7055536809892788,19,19.0,0,0.7361429898961223,23,33.0,0
Detroit,26163576400,0.8976933544824917,90,163.0,0,0.9003071021221132,136,258.0,0,0.7740853231175151,20,30.0,0,0.8543419260060153,31,42.0,0
Detroit,26161413000,0.9428814030794934,40,56.0,0,0.8998606159189594,74,99.0,0,0.8734192714589268,11,13.0,0,0.8208738402570189,9,10.0,0
Detroit,26163522000,0.8695448956800486,113,122.0,0,0.5877573975686964,25,25.0,0,,0,0.0,0,,0,0.0,0
Detroit,26099262700,0.8986961252322242,104,159.0,0,0.8311410780564187,113,185.0,0,0.8321322662408661,25,35.0,0,0.7716955946342472,20,27.0,0
Detroit,26099250200,0.7812425146393404,83,126.0,0,0.8260528622867641,58,78.0,0,0.4708148590543016,21,26.0,0,0.5803686553720875,30,41.0,0
Detroit,26147640600,0.8649605511081477,38,49.0,0,0.9026014285914443,46,72.0,0,0.8918197655439065,22,23.0,0,0.6665362761346824,10,19.0,0
Detroit,26163555100,0.9058971968365994,100,142.0,0,0.956459572613473,137,203.0,0,0.7619643462624507,30,35.0,0,0.9204968081203007,31,37.0,0
Detroit,26163510400,0.9539558969792654,107,114.0,0,0.9511198791237417,72,74.0,0,0.7420981285103057,6,6.0,0,0.7984120161801475,19,20.0,0
Detroit,26099230300,0.8653315804859152,165,317.0,0,0.8810543594884108,137,266.0,0,0.8188565526430504,21,28.0,0,0.7819514893687346,21,25.0,0
Detroit,26163585900,0.9263083822023552,123,167.0,0,0.9232402543380999,115,146.0,0,0.7420981285103057,6,6.0,0,0.4841962570206112,4,6.0,0
Detroit,26093741601,0.6508491537149641,83,190.0,0,0.7973600723957895,27,28.0,0,,0,0.0,0,-0.0,1,1.0,0
Detroit,26163522500,0.9658577288709579,232,284.0,0,0.8156913466553005,86,103.0,0,0.3756149631508355,5,5.0,0,0.6376257731151072,21,21.0,0
Detroit,26087338500,0.8900504841932919,50,87.0,0,0.9132477621183401,61,114.0,0,0.7616643855264601,12,17.0,0,0.8247332742146207,21,28.0,0
Detroit,26093712602,0.7092412498283885,43,64.0,0,0.8310826549688772,61,103.0,0,0.3480683988441809,14,19.0,0,0.6393426603783623,17,22.0,0
Detroit,26099251100,0.74930570661025,65,108.0,0,0.8929908979881493,48,54.0,0,0.6471682257879356,14,15.0,0,0.5904282594133305,12,13.0,0
Detroit,26163569500,0.832384135743696,86,161.0,0,0.7752745491108318,79,145.0,0,0.6948571561275636,14,16.0,0,0.512584306524572,9,12.0,0
Detroit,26125124500,0.7369365926659275,39,63.0,0,0.7511033797788287,69,127.0,0,0.5841355966345988,18,21.0,0,0.7216767827815166,23,32.0,0
Detroit,26163537100,0.8000896353359048,39,44.0,0,0.8791606185002083,107,132.0,0,0.8339150226079424,8,8.0,0,0.5802792108518124,8,8.0,0
Detroit,26099258700,0.8177704270951908,71,91.0,0,0.8449134845679002,67,82.0,0,0.8398383318322854,10,10.0,0,0.8156631257730546,13,16.0,0
Detroit,26125171400,0.9228649727672207,119,160.0,0,0.9801557493433295,206,276.0,0,0.8801693276471324,31,32.0,0,0.9230236573143142,38,39.0,0
Detroit,26125121400,0.7535411020240891,32,43.0,0,0.8405660353995769,81,136.0,0,0.5333862650237753,6,7.0,0,0.8646101913455191,13,18.0,0
Detroit,26163538400,0.9023011186536328,129,168.0,0,0.9350678915001294,173,251.0,0,0.38685280723454163,6,6.0,0,0.7372018207993071,8,8.0,0
Detroit,26125183400,0.9046373878837974,73,90.0,0,0.9493154123469362,67,77.0,0,0.27927991012866066,5,5.0,0,0.7435032788101106,5,5.0,0
Detroit,26125181000,0.9602275931840698,272,443.0,0,0.9943243977841593,137,174.0,0,0.4239114705514015,7,11.0,0,0.700698027129531,8,8.0,0
Detroit,26163564600,0.7991770579630475,51,99.0,0,0.921686734989632,141,296.0,0,0.6209787211331266,19,21.0,0,0.721384902555094,36,49.0,0
Detroit,26125158100,0.7775285981001026,42,58.0,0,0.878554764680461,62,88.0,0,0.4799568780322982,10,11.0,0,0.38160194914071205,7,9.0,0
Detroit,26099232500,0.8346771379652798,108,188.0,0,0.9051155126436721,100,160.0,0,0.5114887914806514,18,22.0,0,0.6695069164720666,19,24.0,0
Detroit,26163512600,0.7640672947591123,33,39.0,0,0.7024040725934975,73,84.0,0,0.5746602888099593,10,10.0,0,0.5553351369244944,18,18.0,0
Detroit,26125181600,0.9466053442685872,200,256.0,0,0.9559804844178399,126,203.0,0,0.7369725544358471,21,25.0,0,0.775542251426993,21,21.0,0
Detroit,26099262400,0.9565237955738919,124,164.0,0,0.8945519601600254,105,124.0,0,0.863173161693871,11,11.0,0,-0.0,1,1.0,0
Detroit,26093725000,0.7125377004800959,100,218.0,0,0.8528778148715973,101,185.0,0,0.5557784615892434,13,20.0,0,0.596406804512602,16,23.0,0
Detroit,26163525500,0.8257947162604302,48,61.0,0,0.6160300704336011,47,54.0,0,0.8598112201714467,28,30.0,0,0.7107859046677607,33,33.0,0
Detroit,26125143500,0.9261285883835366,65,89.0,0,0.925480713731953,110,232.0,0,0.6892322490864303,29,44.0,0,0.7543485248050199,41,50.0,0
Detroit,26125134600,0.6499885296925362,31,55.0,0,0.7610186505712438,52,92.0,0,0.38685280723454163,6,8.0,0,0.5644754678724236,6,6.0,0
Detroit,26163502000,0.7447847645051126,32,36.0,0,0.7635749048299958,88,106.0,0,0.700698027129531,7,8.0,0,0.8284915254038179,13,13.0,0
Detroit,26099227300,0.8667774261628716,183,415.0,0,0.9098867943095991,133,173.0,0,0.5655162111052091,13,19.0,0,0.6039848253208956,8,8.0,0
Detroit,26163535300,0.758030732822603,94,111.0,0,0.8384183903826407,159,217.0,0,0.8543032945939344,52,56.0,0,0.8961365685050746,49,54.0,0
Detroit,26163552300,0.9365953128321227,51,59.0,0,0.8749685211508584,34,34.0,0,-0.0,2,2.0,0,0.5802792108518124,3,4.0,0
Detroit,26099240800,0.8938851167782063,68,89.0,0,0.8964936172020306,115,201.0,0,0.8855814781541773,30,40.0,0,0.7994369746205972,31,36.0,0
Detroit,26163531800,0.7620322662247702,54,61.0,0,0.70001959965288,78,104.0,0,0.5114887914806514,11,11.0,0,0.8139034549613051,13,13.0,0
Detroit,26163561700,0.8182673857967051,211,304.0,0,0.6987847743601479,32,41.0,0,0.5802792108518124,4,4.0,0,-0.0,1,1.0,0
Detroit,26099224200,0.8539693173026803,123,265.0,0,0.9093829701508372,113,242.0,0,0.8804085748174962,31,40.0,0,0.8426091262943773,28,36.0,0
Detroit,26099216000,0.8447310903761899,65,112.0,0,0.9531859233167612,58,77.0,0,0.5802792108518124,4,4.0,0,0.6934264036172708,6,6.0,0
Detroit,26125134000,0.6587509477507991,91,173.0,0,0.7368071145364596,67,127.0,0,0.6518926031574227,21,23.0,0,0.7815371428367515,26,28.0,0
Detroit,26163513900,0.6465024818175468,30,38.0,0,0.750476821075872,64,76.0,0,0.5802792108518124,4,4.0,0,0.38685280723454163,2,2.0,0
Detroit,26163526100,0.9241447957878598,49,57.0,0,0.7490078741810726,23,27.0,0,-0.0,1,1.0,0,0.355245321275764,2,3.0,0
Detroit,26163584300,0.8134728967344037,80,137.0,0,0.7405617244653271,41,57.0,0,0.782067388345983,16,17.0,0,0.6549525062587964,23,26.0,0
Detroit,26163500500,0.6307978590736653,31,36.0,0,0.8470084500284435,85,97.0,0,0.38685280723454163,4,4.0,0,0.7127263906780549,7,7.0,0
Detroit,26163599000,0.7889706805857922,74,194.0,0,0.8734170213958553,101,188.0,0,0.7318071802999963,25,33.0,0,0.6324356627808394,20,27.0,0
Detroit,26163550500,0.8192200790870472,57,92.0,0,0.9308320715984434,82,149.0,0,0.43906632080245095,13,18.0,0,0.5420714532242923,14,21.0,0
Detroit,26163537800,0.7219886993889343,38,50.0,0,0.7631548026008019,95,109.0,0,0.8576611402529865,14,14.0,0,0.5024424688300348,8,8.0,0
Detroit,26125172400,0.9532846507230469,48,59.0,0,0.8760901357270539,42,44.0,0,0.863173161693871,11,11.0,0,0.7060107101418428,12,12.0,0
Detroit,26125140900,0.9136728420260262,66,103.0,0,0.9194622073997629,45,78.0,0,0.6678422699988111,16,17.0,0,0.6260803042152029,11,17.0,0
Detroit,26163561200,0.6721051511989719,49,76.0,0,0.8083604727149716,66,126.0,0,0.7372018207993071,8,8.0,0,0.8065735963827292,11,12.0,0
Detroit,26163985900,0.9636602479498164,93,106.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0
Detroit,26163541300,0.9289833381370933,71,89.0,0,0.8675609260066799,67,87.0,0,0.6413024274210593,9,9.0,0,0.38685280723454163,2,2.0,0
Detroit,26163568200,0.8700800339658075,64,118.0,0,0.9001824901147891,164,320.0,0,0.8097215326176519,53,92.0,0,0.8260358826192455,52,87.0,0
Detroit,26163538200,0.8667732584562714,69,76.0,0,0.7907479454782413,54,74.0,0,0.355245321275764,3,3.0,0,0.38685280723454163,4,4.0,0
Detroit,26163572200,0.8622611023746407,128,222.0,0,0.9365875581308749,162,276.0,0,0.7066069503620628,28,41.0,0,0.871166439973031,26,30.0,0
Detroit,26163556100,0.9333131302557074,90,127.0,0,0.9298404811470373,89,152.0,0,0.8154015417798587,18,31.0,0,0.848629890829551,24,32.0,0
Detroit,26147630400,0.8287227156529877,43,99.0,0,0.8882098808437644,56,129.0,0,0.7618217589035096,24,42.0,0,0.7974510808829941,25,34.0,0
Detroit,26163567201,0.9189433641110399,64,97.0,0,0.906420926116967,106,182.0,0,0.6729127389687917,14,17.0,0,0.8398383318322854,10,10.0,0
Detroit,26163554500,0.9062657901342462,85,118.0,0,0.9604870752803082,105,129.0,0,0.858305901858199,19,25.0,0,0.5746602888099593,10,10.0,0
Detroit,26163510700,0.8824252235446578,9,9.0,0,-0.0,1,1.0,0,,0,0.0,0,,0,0.0,0
Detroit,26049011712,0.8015451547106885,43,76.0,0,0.820115258372745,33,48.0,0,0.5114887914806514,6,11.0,0,0.4026565502139304,5,12.0,0
Detroit,26163532700,0.6238582697398385,20,22.0,0,0.6924390875344003,9,11.0,0,-0.0,1,1.0,0,,0,0.0,0
Detroit,26163539400,0.882721277270448,128,173.0,0,0.8102555978995742,41,44.0,0,0.8253728161019181,54,55.0,0,0.5990727548623354,12,13.0,0
Detroit,26093730101,0.7207534221664165,22,28.0,0,0.8090441144479488,55,95.0,0,0.5333862650237753,7,7.0,0,0.5264927622988719,15,20.0,0
Detroit,26099252100,0.8815039379793331,35,44.0,0,0.8275725372722914,76,116.0,0,0.5981439543189282,15,16.0,0,0.593562652315944,18,24.0,0
Detroit,26163500700,0.8422410078118472,74,93.0,0,0.8479452646695083,123,166.0,0,0.6261478745913436,22,24.0,0,0.8216265460972367,18,18.0,0
Detroit,26163579600,0.8650248613934294,37,44.0,0,0.8903792913863213,110,150.0,0,0.8581205902781668,31,35.0,0,0.863998021692518,51,56.0,0
Detroit,26125166100,0.7945495868155297,97,177.0,0,0.876274481665364,82,127.0,0,0.6891768561562001,16,20.0,0,0.6558941740026479,18,20.0,0
Detroit,26151971200,0.49246735860978763,13,24.0,0,0.8181770171532596,44,68.0,0,0.5332452027198733,11,17.0,0,0.5942429790080697,18,32.0,0
Detroit,26163556400,0.8806614613091982,97,140.0,0,0.8704952713757923,89,176.0,0,0.5783135530271315,11,11.0,0,0.3756149631508355,9,10.0,0
Detroit,26161412100,0.8366323971350099,32,45.0,0,0.8826068758250448,45,69.0,0,0.8467132018086354,12,12.0,0,0.858802823407552,17,20.0,0
Detroit,26049011101,0.8553087095535733,109,176.0,0,0.835825979450472,62,104.0,0,0.6026113641125326,8,18.0,0,0.7665474176031084,15,20.0,0
Detroit,26163512300,0.7630011402071002,43,52.0,0,0.8939360996129863,38,40.0,0,0.5024424688300348,8,8.0,0,0.6021970171824717,7,7.0,0
Detroit,26163536500,0.7949796939607948,61,69.0,0,0.7855901051259763,58,61.0,0,0.8559133224389216,17,17.0,0,0.8903840950949661,20,20.0,0
Detroit,26163504300,0.7100122565416044,44,51.0,0,0.6384330638763362,25,26.0,0,0.38685280723454163,2,2.0,0,0.355245321275764,3,3.0,0
Detroit,26125166700,0.9126701641291846,111,145.0,0,0.9601957634780387,88,133.0,0,0.7982546354435072,12,15.0,0,0.9443342351289139,15,18.0,0
Detroit,26125194600,0.8667273325154429,101,149.0,0,0.9372637977624316,129,198.0,0,0.7177622660637882,10,12.0,0,0.7372018207993071,8,8.0,0
Detroit,26163591700,0.8062340149130989,66,129.0,0,0.9284147027689821,186,376.0,0,0.7278427285675003,40,67.0,0,0.750535164115484,36,61.0,0
Detroit,26099250900,0.8480924669029201,105,160.0,0,0.8953902055214191,96,134.0,0,0.5879540390314312,31,44.0,0,0.6417809742545129,16,17.0,0
Detroit,26099224000,0.8177789225792119,115,226.0,0,0.9238086674795808,228,645.0,0,0.8598554195230916,52,79.0,0,0.8746522863630034,56,84.0,0
Detroit,26099225701,0.8857508934927478,99,130.0,0,0.9501450218441048,179,291.0,0,0.7224994136085832,11,11.0,0,0.7787859454862932,13,15.0,0
Detroit,26161445000,0.7319847123699927,20,28.0,0,0.8925423775079934,11,17.0,0,,0,0.0,0,-0.0,1,1.0,0
Detroit,26163564501,0.6959583788890729,42,62.0,0,0.7945454560168395,75,133.0,0,0.6457270990975926,12,13.0,0,0.7432137570318813,13,16.0,0
Detroit,26099241900,0.871807542760328,108,157.0,0,0.9252772465336326,126,238.0,0,0.8958497487800259,18,22.0,0,0.8851266815829532,17,18.0,0
Detroit,26163501300,0.8922942788387949,71,94.0,0,0.6753965873000285,75,89.0,0,0.8891074437867544,21,21.0,0,0.7088160453055322,15,15.0,0
Detroit,26163583200,0.9277745016434372,104,138.0,0,0.8381941445658616,79,144.0,0,0.355245321275764,6,6.0,0,0.5333862650237753,6,7.0,0
Detroit,26161407400,0.7413335366600701,23,30.0,0,0.8969627924561417,104,128.0,0,0.8509553984313722,11,13.0,0,0.9355245321275765,12,12.0,0
Detroit,26163503600,0.6093729244040165,22,27.0,0,0.7492673393056394,90,101.0,0,0.5802792108518124,4,4.0,0,0.5802792108518124,4,4.0,0
Detroit,26147634100,0.7401932828292267,31,42.0,0,0.9057583100208181,84,118.0,0,0.7435032788101106,5,5.0,0,0.8499774069493011,8,9.0,0
Detroit,26099245100,0.9340662649824196,82,119.0,0,0.9493123421090921,52,62.0,0,0.6812338851926886,10,10.0,0,0.5303560860446522,5,5.0,0
Detroit,26163556600,0.8398789772550724,71,95.0,0,0.8845471663650382,129,208.0,0,0.7442780810424158,22,33.0,0,0.6725886347799609,18,23.0,0
Detroit,26099231100,0.8376327893094753,128,203.0,0,0.9454043265030043,109,136.0,0,0.7586044466395969,15,20.0,0,0.9181495965822319,25,26.0,0
Detroit,26163573000,0.8668818416571511,95,185.0,0,0.9223808422054659,69,99.0,0,0.8390263012340491,29,45.0,0,0.7640101164527363,8,9.0,0
Detroit,26163540300,0.8206587799648329,77,95.0,0,0.9392087767242354,109,139.0,0,0.6769924126604479,8,8.0,0,0.5802792108518124,4,4.0,0
Detroit,26125158000,0.7145756805219174,75,123.0,0,0.6976304866385624,62,82.0,0,0.4736604283676854,8,9.0,0,0.31384521989498937,8,8.0,0
Detroit,26163516600,0.7872823379609983,111,140.0,0,0.7560236275537793,123,162.0,0,0.5988085425102424,20,22.0,0,0.6052247476534311,34,35.0,0
Detroit,26163582000,0.8673608302257093,130,310.0,0,0.8389419557696541,73,132.0,0,0.751328796204229,21,26.0,0,0.6558941740026479,17,20.0,0
Detroit,26163573701,0.8062215078249501,27,35.0,0,0.9573666523244915,65,105.0,0,0.4635208238330452,9,13.0,0,0.6131471927654584,3,3.0,0
Detroit,26163573400,0.9139406070592531,55,81.0,0,0.8368580951594593,49,85.0,0,0.9357819290968923,15,17.0,0,0.8145523430652634,12,15.0,0
Detroit,26099261300,0.8427193819504495,92,130.0,0,0.956354964309929,97,128.0,0,0.5802792108518124,4,4.0,0,0.8408467285961803,15,15.0,0
Detroit,26163562700,0.8255853800671964,81,121.0,0,0.7386558333084056,50,75.0,0,0.523036640330667,11,13.0,0,0.6888580120694644,11,12.0,0
Detroit,26125183100,0.8943996191099939,64,92.0,0,0.9345779434421451,108,187.0,0,0.7009023742941543,19,23.0,0,0.6486504270697754,10,11.0,0
Detroit,26049011901,0.8314454838586239,12,15.0,0,0.84693464839581,28,44.0,0,0.6934264036172708,4,6.0,0,0.6934264036172708,5,6.0,0
Detroit,26163554100,0.9124905764535766,72,99.0,0,0.945306534310491,85,106.0,0,0.672407948938507,10,13.0,0,0.5385560615583984,6,9.0,0
Detroit,26125136700,0.8164316498884542,117,178.0,0,0.9021309058068685,100,174.0,0,0.6077266474915605,9,10.0,0,0.6864306425538768,15,16.0,0
Detroit,26125129000,0.7872640666342273,78,146.0,0,0.9027778572186235,57,90.0,0,0.22889027535883474,5,7.0,0,0.2102794307646444,7,8.0,0
Detroit,26125161800,0.9859570894777278,189,271.0,0,0.9876478548034724,104,136.0,0,0.7640101164527363,9,9.0,0,0.5802792108518124,7,8.0,0
Detroit,26125192700,0.8150102756999859,33,40.0,0,0.9023003530654143,90,118.0,0,0.6000466817505234,12,12.0,0,0.5156053150531923,16,17.0,0
Detroit,26125158200,0.8353293025287402,77,113.0,0,0.8381814413076794,73,117.0,0,0.765461228121909,24,25.0,0,0.7489551881605488,30,37.0,0
Detroit,26163500400,0.7869086815199611,48,58.0,0,-0.0,1,1.0,0,,0,0.0,0,,0,0.0,0
Detroit,26147636000,0.8731581438572678,65,152.0,0,0.9029542725605938,45,96.0,0,0.8408374238476626,15,24.0,0,0.7897391434483079,14,20.0,0
Detroit,26099212000,0.9075760123915634,85,109.0,0,0.8368889908277294,81,133.0,0,0.8363673279888596,12,13.0,0,0.7113915944693856,13,15.0,0
Detroit,26163570200,0.8618941303998885,75,110.0,0,0.8069129999837704,74,91.0,0,0.8982444017039272,10,10.0,0,0.7627759615770443,10,11.0,0
Detroit,26163501000,0.7975563902405146,53,58.0,0,0.7986878943886686,151,189.0,0,0.5303560860446522,5,5.0,0,0.791670805321198,10,10.0,0
Detroit,26099247602,0.9077112666467323,85,119.0,0,0.9466030929070156,207,332.0,0,0.9086228740256347,40,47.0,0,0.847105114033121,48,60.0,0
Detroit,26125196600,0.6807282446284686,24,29.0,0,0.7601963350484522,41,51.0,0,0.8175295903539446,9,9.0,0,0.6769924126604479,8,8.0,0
Detroit,26125131100,0.7579305078330433,31,38.0,0,0.7630321339126879,34,39.0,0,0.3692254733516234,8,8.0,0,0.700698027129531,8,8.0,0
Detroit,26125130400,0.848601772367741,68,100.0,0,0.7770312701745676,60,99.0,0,0.700698027129531,6,8.0,0,0.5644754678724236,6,6.0,0
Detroit,26151971100,0.54545279416189,12,21.0,0,0.8790016132391527,44,61.0,0,0.1700206431617101,8,11.0,0,0.5531651505880458,9,14.0,0
Detroit,26163580100,0.8586638253044037,77,134.0,0,0.9162474742730189,74,111.0,0,0.5797718806493289,17,25.0,0,0.5837715294174136,14,19.0,0
Detroit,26163515900,0.9183099491995607,89,99.0,0,0.48773310775110373,16,17.0,0,0.31384521989498937,4,4.0,0,0.38685280723454163,2,2.0,0
