city,GEOID,lon,lat,pct_black,local_coef,local_t,local_sig
NewYork,36047013100,-73.979685,40.677721,0.1090726313144006,-0.21675503604913354,-2.217876379077795,True
NewYork,36047016900,-73.981384,40.659503,0.030724377663153172,-0.12762701258882553,-1.4342080300139095,False
NewYork,36047014900,-73.985051,40.662549,0.03684210526315789,-0.12493788733210033,-1.3682962873047881,False
NewYork,36005030900,-73.913418,40.897002,0.08335444641499873,-0.11864771617619113,-0.8721075319664336,False
NewYork,36047066000,-73.928098,40.609028,0.006242905788876277,-0.17273890606805276,-2.298788588062045,True
NewYork,36081093401,-73.846484,40.577886,0.012593783494105037,-0.24949163805342472,-3.262246730084982,True
NewYork,36081093800,-73.828878,40.581278,0.14394618834080716,-0.26054270806273205,-3.345319780382851,True
NewYork,36047054600,-73.953323,40.613077,0.03826955074875208,-0.12871318606446872,-1.7456323388385109,False
NewYork,36047017400,-74.011358,40.604302,0.004615384615384616,-0.029238866753843372,-0.35356696580452607,False
NewYork,36081094201,-73.819994,40.584902,0.3258246178600161,-0.2711518941346339,-3.372555406931163,True
NewYork,36005035100,-73.899142,40.893943,0.09465950833568805,-0.09159328672468442,-0.6669246520383246,False
NewYork,36047003000,-74.029307,40.638476,0.016565433462175594,0.05410073539644313,0.547063340345572,False
NewYork,36081093402,-73.840131,40.578714,0.05804535637149028,-0.2521706477599966,-3.2982911846944987,True
NewYork,36081094203,-73.808536,40.586591,0.20560253699788583,-0.2807301092187064,-3.309014199182801,True
NewYork,36047016800,-74.015246,40.604665,0.010029498525073746,-0.02233551493693617,-0.26670036560069543,False
NewYork,36081092200,-73.860472,40.573764,0.004528985507246377,-0.23978110385536855,-3.110627975495125,True
NewYork,36081010300,-73.914757,40.780697,0.019759036144578312,-0.10081800867789881,-0.6027041915944017,False
NewYork,36047017600,-74.008576,40.602991,0.01240694789081886,-0.0365095216044198,-0.4480725088001248,False
NewYork,36047029200,-73.998267,40.599317,0.012585400934915498,-0.054356675957719876,-0.6888747686961884,False
NewYork,36005028500,-73.903559,40.886063,0.06424418604651162,-0.10783224875242091,-0.7953923931256831,False
NewYork,36047028400,-73.998712,40.605879,0.012056414922656961,-0.05095416552598942,-0.6435253356606178,False
NewYork,36047041000,-73.975806,40.601074,0.018258426966292134,-0.08730023420542307,-1.1572648627058093,False
NewYork,36081101001,-73.749322,40.598647,0.3732828043581241,-0.2905034313539112,-3.085540839133592,True
NewYork,36081095400,-73.79924,40.59389,0.5130975769482645,-0.29292891904066287,-3.3538357781973365,True
NewYork,36005029500,-73.908222,40.885333,0.07410617551462621,-0.1194530111137403,-0.88476706692075,False
NewYork,36061021600,-73.95434,40.800629,0.41904984241858295,-0.41970836925963495,-2.5220111529022935,True
NewYork,36047008500,-74.006408,40.675561,0.4124082121984115,-0.1267912122238532,-1.249342009523267,False
NewYork,36047015200,-74.024043,40.616141,0.014145383104125737,0.011253461336254777,0.1266583769747195,False
NewYork,36081049900,-73.882737,40.73157,0.006755523096585722,-0.059899979631022934,-0.46063254839850265,False
NewYork,36081068000,-73.750535,40.663021,0.8159003831417625,-0.30134370502705476,-3.494589953997801,True
NewYork,36081010500,-73.913075,40.782878,0.0499892264598147,-0.10163269619362901,-0.6094083831458733,False
NewYork,36047069000,-73.920908,40.61996,0.5728723404255319,-0.20583826802874183,-2.700235378350636,True
NewYork,36047030400,-73.993082,40.593413,0.02240717029449424,-0.0643060060317243,-0.8274064606695587,False
NewYork,36081018200,-73.798712,40.6763,0.48031496062992124,-0.31833977932075525,-3.7873177055219913,True
NewYork,36047073600,-73.935799,40.624274,0.6348977828966311,-0.18100044245653452,-2.399683836413187,True
NewYork,36061014402,-73.946446,40.776953,0.017899594462312964,-0.26731879642467293,-1.6946228185010892,False
NewYork,36061012400,-73.954423,40.766865,0.019087136929460582,-0.24971221270809152,-1.5946631094216712,False
NewYork,36047058900,-73.943536,40.726674,0.016844469399213923,-0.19421894254061745,-1.3740112888195115,False
NewYork,36005030000,-73.831044,40.85226,0.07464724624487938,-0.09992699370058447,-0.6879574412586525,False
NewYork,36005031000,-73.835934,40.861112,0.16674290942360476,-0.08575560475482306,-0.5944549645947943,False
NewYork,36005038100,-73.901135,40.852732,0.2086677367576244,-0.15073211854329355,-1.1632420404487633,False
NewYork,36005016600,-73.829664,40.829857,0.08914285714285715,-0.1346877942575998,-0.922484733549569,False
NewYork,36005024800,-73.858791,40.854968,0.08342541436464089,-0.08171017725854521,-0.5882136434741972,False
NewYork,36005025200,-73.855047,40.847186,0.07307979120059657,-0.0951155937034265,-0.6783827867203222,False
NewYork,36005016100,-73.885841,40.836231,0.3147053213808888,-0.12803078894670022,-0.9730688273756951,False
NewYork,36081145900,-73.791927,40.753968,0.008710801393728223,-0.27986062277907325,-2.928328618846374,True
NewYork,36005027401,-73.822121,40.84093,0.024143302180685357,-0.1230952715890652,-0.8474518262628069,False
NewYork,36005027402,-73.817863,40.843079,0.02645651562060231,-0.12193763940176819,-0.8415620735523488,False
NewYork,36005026400,-73.832241,40.841823,0.07096434217460039,-0.11633928903638163,-0.8019662460410523,False
NewYork,36005025400,-73.85267,40.848613,0.036523347202958856,-0.09381119375849975,-0.6647928490829741,False
NewYork,36005042300,-73.87716,40.876853,0.13352476669059585,-0.06550510419431017,-0.47444721368001636,False
NewYork,36005016200,-73.821436,40.828903,0.050314465408805034,-0.13754103058290457,-0.9492327125685389,False
NewYork,36005032600,-73.855512,40.862388,0.12936462507155122,-0.07364710743511223,-0.5242362098575287,False
NewYork,36081004700,-73.933226,40.760409,0.2687041564792176,-0.054392823696082164,-0.3297666866410878,False
NewYork,36005031600,-73.848737,40.862148,0.1405118300338001,-0.07823887748888955,-0.5504925092713654,False
NewYork,36005032800,-73.863344,40.861189,0.192112267118316,-0.0719287622994505,-0.5193879381230863,False
NewYork,36005009600,-73.846015,40.833748,0.13306177868295996,-0.11970416029364542,-0.8286026025320619,False
NewYork,36005022404,-73.866213,40.852497,0.18378257963911784,-0.08162184474103668,-0.5943359269008214,False
NewYork,36005014400,-73.823482,40.821175,0.27141912007939134,-0.13851587573206853,-0.9578411920743406,False
NewYork,36005019400,-73.835744,40.836591,0.12561819980217606,-0.12239776592508249,-0.840853429869965,False
NewYork,36005005600,-73.879018,40.83252,0.21585749214111072,-0.11882523260120086,-0.887929037922214,False
NewYork,36005013800,-73.808717,40.822015,0.0457516339869281,-0.13754323351586165,-0.9588059197917288,False
NewYork,36005026601,-73.834012,40.847128,0.07061298076923077,-0.10620476978496514,-0.7322637190666578,False
NewYork,36005026602,-73.829978,40.846229,0.07879544390700577,-0.11069848402322562,-0.7636479609280512,False
NewYork,36005007400,-73.852836,40.81937,0.3376696832579186,-0.12438424742553131,-0.8415495035867082,False
NewYork,36005021002,-73.856774,40.838631,0.4208784213876512,-0.10731088668821896,-0.7646103760227202,False
NewYork,36005016400,-73.824797,40.832219,0.0343980343980344,-0.13362129345228918,-0.9194376228529367,False
NewYork,36005011800,-73.806451,40.813549,0.02779864763335838,-0.12477568594907743,-0.8729483507457255,False
NewYork,36005020000,-73.845864,40.840943,0.09054441260744986,-0.10844074081736861,-0.7566478736631443,False
NewYork,36005025000,-73.855735,40.85171,0.017964071856287425,-0.08793862014085667,-0.6284304613868296,False
NewYork,36005009800,-73.850971,40.825306,0.20074538370320177,-0.12653865522889457,-0.8727481533740307,False
NewYork,36005013200,-73.82133,40.815619,0.11365003006614552,-0.13140813571864096,-0.9109782353158208,False
NewYork,36005032400,-73.859651,40.862694,0.27208480565371024,-0.07187226008289907,-0.5165667491157728,False
NewYork,36005022800,-73.86366,40.854299,0.14551767676767677,-0.07999650410608511,-0.5799450637667054,False
NewYork,36005031400,-73.845412,40.861571,0.1269917914051183,-0.08030931884695093,-0.5613816768474444,False
NewYork,36047055000,-73.952849,40.608671,0.030333670374115267,-0.12613763403641512,-1.7080379561711996,False
NewYork,36047095000,-73.916822,40.637021,0.8529968454258675,-0.25963449727548193,-3.3282668703316576,True
NewYork,36005018301,-73.920752,40.828793,0.292109427990052,-0.295665112427156,-1.9059606954440182,False
NewYork,36005005902,-73.92334,40.824281,0.2297244858362437,-0.3070307452240293,-1.9034682033437913,False
NewYork,36005013500,-73.902048,40.827099,0.4451387153211697,-0.20581464266600516,-1.4356703314310912,False
NewYork,36005017300,-73.916841,40.825821,0.33604378420641123,-0.2745285230538872,-1.7824898861067313,False
NewYork,36047056500,-73.956322,40.730507,0.018459069020866775,-0.29157035414538296,-2.0819498437034585,True
NewYork,36081018700,-73.92385,40.736875,0.08307947936859596,0.012281853987178234,0.08279736348220702,False
NewYork,36047031300,-73.944478,40.676349,0.5930710510863183,-0.3056158758810368,-3.3142523210991675,True
NewYork,36081157903,-73.70767,40.733873,0.03497438182223212,-0.315145781739641,-3.295623730271098,True
NewYork,36081070700,-73.855601,40.71503,0.004122011541632316,-0.21469245883509308,-2.0573036023685596,True
NewYork,36081157902,-73.711884,40.741388,0.03965930263508118,-0.31742409768254687,-3.2996652951619447,True
NewYork,36081045000,-73.804743,40.714157,0.04057971014492753,-0.3014304169192776,-3.4194671624700126,True
NewYork,36081026500,-73.892964,40.744627,0.011168562564632886,0.12617132650337945,0.7651885040087043,False
NewYork,36081124100,-73.802836,40.726397,0.06068931068931069,-0.2932750668154695,-3.282261422382385,True
NewYork,36081054800,-73.751015,40.723339,0.1742294520547945,-0.31711524775731,-3.4541950458477277,True
NewYork,36081129103,-73.759954,40.737295,0.031750196798740485,-0.31879215746339273,-3.4062630659201476,True
NewYork,36081129104,-73.75034,40.73858,0.0349698934691987,-0.3197290532512021,-3.3958564571296423,True
NewYork,36081143500,-73.770837,40.752732,0.0071912013536379014,-0.3066251240829325,-3.2240980226336897,True
NewYork,36081157901,-73.704479,40.744407,0.02334104938271605,-0.31707255557915753,-3.271904305150987,True
NewYork,36081028900,-73.892029,40.750986,0.012495194156093811,0.1877920582031934,0.9775028724544883,False
NewYork,36081001800,-73.852211,40.690452,0.040735873850197106,-0.2863529386474078,-2.904518742871849,True
NewYork,36047114600,-73.892103,40.679287,0.22239948947032545,-0.33394739733853807,-3.5142262300467353,True
NewYork,36081104700,-73.821412,40.774957,0.0049323384342987225,2.861848701492557e-05,0.0002067361330273315,False
NewYork,36081162100,-73.730562,40.728513,0.06869200838072434,-0.31662711155626916,-3.3814149402356843,True
NewYork,36005023100,-73.903487,40.84646,0.2889344262295082,-0.17380943231694782,-1.3292554601957638,False
NewYork,36081083800,-73.819413,40.670298,0.12764728532922603,-0.32936785999275925,-3.845216364709216,True
NewYork,36081049500,-73.890197,40.725216,0.014685314685314685,-0.1229796271745996,-1.026314583219669,False
NewYork,36081052100,-73.901213,40.72106,0.019116977696859355,-0.15259552528855633,-1.2985620276114234,False
NewYork,36081133900,-73.790346,40.728582,0.009558823529411765,-0.3060046378714725,-3.3768851329427108,True
NewYork,36081030904,-73.889769,40.763095,0.01342642320085929,0.11346087900191422,0.5998257247197032,False
NewYork,36081161700,-73.717472,40.728767,0.05285179475886369,-0.31487488251870593,-3.3407338797749793,True
NewYork,36081105900,-73.807422,40.77386,0.004197271773347324,-0.14529263600244885,-1.277285553316385,False
NewYork,36081157102,-73.725269,40.734419,0.04267425320056899,-0.3175191386796317,-3.3537993392534613,True
NewYork,36081037300,-73.860752,40.75936,0.12261863526151714,0.32544143831472433,1.3650562535728235,False
NewYork,36081005300,-73.929329,40.760379,0.012599592366129331,-0.03388351290100492,-0.2055403292318679,False
NewYork,36081014300,-73.911627,40.7664,0.01921637135013726,-0.009720249122144814,-0.059183910653261784,False
NewYork,36081029100,-73.894668,40.750863,0.014984334559324342,0.1791043729516915,0.9491614936990433,False
NewYork,36081119100,-73.806637,40.756834,0.009745533297238766,-0.23014125834345583,-2.281028332280542,True
NewYork,36081007900,-73.930178,40.769165,0.026185226019845645,-0.11433015427675165,-0.7035742463618708,False
NewYork,36061017401,-73.948906,40.794939,0.2954670581758121,-0.37080108834909276,-2.2420704796107005,True
NewYork,36081007500,-73.927143,40.7645,0.02010274737547465,-0.06110626029661606,-0.37292895110253077,False
NewYork,36081006900,-73.922232,40.771605,0.018860662047729022,-0.08844023038296815,-0.5395540351990356,False
NewYork,36081152902,-73.724854,40.759473,0.013592233009708738,-0.3206505102920436,-3.2419414682873366,True
NewYork,36081001200,-73.861103,40.694185,0.03562036815682525,-0.2757654288814318,-2.7324317591110505,True
NewYork,36081031700,-73.892883,40.769735,0.04748562158973603,0.062188237201189184,0.36419149731536116,False
NewYork,36081077903,-73.820689,40.719244,0.03915560095335376,-0.27326256028728413,-3.038995128028997,True
NewYork,36081025700,-73.905555,40.74928,0.010922330097087379,0.14647315298092606,0.8452161852126004,False
NewYork,36081116700,-73.812232,40.76196,0.01002865329512894,-0.17897822831221147,-1.6534755279045348,False
NewYork,36081093900,-73.844138,40.791185,0.012603701340140395,0.08398080996253565,0.48357111268867214,False
NewYork,36047004900,-73.998635,40.687656,0.07172470978441128,-0.23313423598181648,-2.1546015393537643,True
NewYork,36081103300,-73.810007,40.77954,0.0006727965911639381,-0.08815576354646824,-0.7214616131512688,False
NewYork,36047065800,-73.931262,40.60806,0.016811279826464208,-0.16454422315531358,-2.2042606487227108,True
NewYork,36047029000,-73.994106,40.603366,0.018962759881197166,-0.05902213457805941,-0.7554610815383628,False
NewYork,36047005601,-74.034784,40.615382,0.01634472511144131,0.044863668989024316,0.4759908344081197,False
NewYork,36047018400,-74.007149,40.613642,0.002845528455284553,-0.029010204973318326,-0.3507181209980408,False
NewYork,36047038600,-73.975094,40.592262,0.007345225603357817,-0.08808261958773078,-1.1710569160082185,False
NewYork,36047040400,-73.985323,40.602023,0.011735419630156473,-0.07290784614905778,-0.9528963858514609,False
NewYork,36047027200,-73.992671,40.608259,0.00853289292595651,-0.05911573668353555,-0.7559330776109731,False
NewYork,36047016600,-74.016299,40.61867,0.0020325203252032522,-0.006354270449183851,-0.07371740200136624,False
